FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75
20,568.492,224.264,489.055,338.962,430.169,359.597,0.0,0.0,0.0,0.0,550.941,318.262,606.796,412.577,727.5,459.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.3,215.356,559.694,200.702,480.115,244.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.96,200.743,1316.12,265.358,1327.87,268.346,1398.43,388.896,1478.02,380.214,1307.29,259.505,1380.94,362.477,1463.29,344.91,1333.77,459.663,1348.47,468.535,1492.74,427.268,1566.23,565.606,0.0,0.0,0.0,0.0,0.0,0.0,1375.11,194.696,0.0,0.0,1351.31,200.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.57,647.966,1354.32,848.127,1227.77,851.051,0.0,0.0,0.0,0.0,1480.91,842.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.23,630.323,1371.95,624.525,1280.91,689.267,1401.6,671.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,568.484,224.274,489.069,338.875,430.159,356.579,0.0,0.0,0.0,0.0,550.973,315.544,606.849,412.594,730.463,459.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.297,215.356,559.675,200.711,480.121,244.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,200.735,1316.13,265.35,1327.84,268.336,1395.65,386.108,1478.01,380.159,1307.34,259.488,1380.94,362.49,1463.32,344.906,1333.84,459.697,1348.45,471.424,1492.7,427.253,1566.22,562.668,0.0,0.0,0.0,0.0,0.0,0.0,1375.11,194.686,0.0,0.0,1351.31,200.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.57,647.969,1354.39,851.033,1227.79,851.079,0.0,0.0,0.0,0.0,1481.0,848.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.22,630.337,1371.96,624.527,1280.91,689.272,1401.6,671.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,565.651,224.296,489.077,338.921,430.185,359.503,0.0,0.0,0.0,0.0,550.936,318.25,609.785,412.637,727.537,459.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.272,218.197,556.88,200.729,480.116,244.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,200.736,1316.12,265.344,1327.85,268.339,1398.41,386.171,1478.06,380.181,1307.31,259.457,1380.93,362.477,1463.3,344.907,1336.72,459.63,1351.34,468.479,1492.71,427.22,1563.34,556.745,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,194.688,0.0,0.0,1351.31,200.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.58,647.98,1354.4,848.165,1227.81,851.045,0.0,0.0,0.0,0.0,1480.99,845.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.21,630.349,1371.97,624.548,1280.9,689.263,1401.59,671.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,568.478,224.303,486.221,338.964,427.285,359.577,456.765,527.3,0.0,0.0,550.908,318.284,606.879,412.605,727.487,459.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.285,215.404,559.667,200.716,480.104,244.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.96,200.728,1316.14,265.368,1327.86,268.36,1398.45,386.171,1478.0,380.159,1307.34,259.481,1380.92,362.501,1463.25,344.937,1333.77,459.687,1345.6,471.446,1492.7,427.23,1563.33,556.788,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,194.678,0.0,0.0,1351.32,200.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.57,647.985,1354.39,848.187,1227.81,851.07,0.0,0.0,0.0,0.0,1480.96,845.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.21,630.355,1371.96,624.542,1280.9,689.259,1401.6,671.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,565.655,224.295,489.041,338.89,430.15,356.619,0.0,0.0,0.0,0.0,550.907,318.272,609.708,412.573,730.437,459.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.281,215.405,559.67,200.734,480.101,244.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,200.719,1316.12,265.366,1327.87,268.353,1398.43,388.966,1478.06,380.18,1307.29,259.504,1380.88,362.506,1460.39,344.974,1336.74,459.67,1348.53,471.411,1492.7,427.239,1563.28,559.712,0.0,0.0,0.0,0.0,0.0,0.0,1375.11,194.67,0.0,0.0,1351.32,200.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.56,647.982,1354.44,851.04,1227.82,851.098,0.0,0.0,0.0,0.0,1483.85,848.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.21,630.355,1371.95,624.543,1280.91,689.271,1401.6,671.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,565.645,224.294,489.064,338.907,430.184,356.65,0.0,0.0,0.0,0.0,550.918,318.266,609.753,412.576,727.538,459.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.263,218.187,556.895,200.721,480.102,244.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.96,200.704,1316.13,265.365,1327.84,268.342,1398.43,388.927,1478.02,380.172,1307.33,259.495,1380.92,362.484,1463.25,344.952,1336.77,459.63,1348.53,471.386,1492.68,427.261,1563.39,565.606,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,194.661,0.0,0.0,1351.31,200.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.56,647.981,1354.45,851.049,1227.85,851.074,0.0,0.0,0.0,0.0,1483.88,848.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.21,630.354,1371.95,624.544,1280.91,689.265,1401.6,671.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,565.606,224.288,489.039,338.888,430.156,356.622,0.0,0.0,0.0,0.0,550.892,318.25,609.727,412.569,727.479,459.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.263,215.387,556.884,200.717,480.106,244.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,200.714,1316.11,265.381,1327.85,268.352,1398.46,388.944,1478.06,380.16,1307.3,259.532,1380.91,362.522,1463.23,344.952,1333.83,459.727,1345.57,474.363,1492.71,427.252,1563.46,571.462,0.0,0.0,0.0,0.0,0.0,0.0,1375.11,194.663,0.0,0.0,1351.32,200.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.57,647.981,1354.45,848.183,1227.87,848.193,0.0,0.0,0.0,0.0,1483.86,848.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.21,630.353,1371.95,624.536,1280.91,689.275,1401.6,671.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,565.615,224.298,489.053,338.89,427.308,353.721,0.0,0.0,0.0,0.0,550.984,318.331,609.768,412.591,727.456,459.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.245,215.39,556.889,200.707,480.097,244.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.96,200.715,1316.19,265.369,1327.79,268.324,1395.61,386.174,1477.97,380.16,1310.26,259.499,1380.97,362.467,1463.28,344.941,1339.67,459.61,1348.54,468.532,1492.72,427.257,1563.43,571.456,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,194.676,0.0,0.0,1351.32,200.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.57,647.991,1354.44,848.161,1227.87,848.199,0.0,0.0,0.0,0.0,1481.0,845.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.22,630.363,1371.96,624.556,1280.9,689.279,1401.61,671.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,565.6,224.298,489.046,338.894,427.263,356.599,0.0,0.0,0.0,0.0,550.976,318.302,612.662,412.63,724.608,459.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.239,215.403,556.863,200.717,480.086,244.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.95,200.717,1316.15,265.373,1327.82,268.326,1395.59,386.122,1475.18,380.102,1307.38,259.529,1380.91,362.469,1460.39,344.967,1333.76,459.735,1342.61,474.369,1492.73,427.254,1563.36,571.531,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,194.682,0.0,0.0,1351.33,200.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.57,648.0,1354.44,848.196,1227.87,848.203,0.0,0.0,0.0,0.0,1481.01,845.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.21,630.367,1371.95,624.552,1280.9,689.259,1401.62,671.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,565.632,224.291,489.071,338.855,430.211,356.597,0.0,0.0,0.0,0.0,550.864,315.515,609.73,412.598,724.581,459.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.259,215.38,556.872,200.718,480.08,244.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.95,200.712,1313.24,265.352,1327.84,268.285,1395.61,386.097,1477.98,377.279,1304.43,262.401,1380.83,362.429,1457.45,347.769,1333.81,459.669,1348.48,468.514,1492.75,427.253,1563.31,571.477,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,194.682,0.0,0.0,1351.33,200.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.57,648.018,1354.41,848.111,1227.88,848.171,0.0,0.0,0.0,0.0,1481.0,845.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.22,630.373,1371.96,624.547,1280.91,689.27,1401.63,671.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,565.631,224.299,489.143,338.836,430.261,353.696,0.0,0.0,0.0,0.0,550.882,315.545,609.728,412.576,724.535,459.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.251,218.185,556.894,200.732,480.097,244.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.95,200.704,1316.1,265.349,1327.85,268.298,1395.59,386.144,1477.98,380.107,1307.29,259.516,1380.88,362.417,1457.44,347.794,1336.79,459.627,1351.37,468.459,1492.75,427.233,1560.44,568.525,0.0,0.0,0.0,0.0,0.0,0.0,1375.1,194.677,0.0,0.0,1351.33,200.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.58,648.017,1354.42,848.136,1227.87,848.136,0.0,0.0,0.0,0.0,1483.86,845.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.23,630.365,1371.96,624.535,1280.91,692.001,1401.64,668.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,568.472,224.337,492.018,338.866,433.126,353.701,0.0,0.0,0.0,0.0,550.873,318.255,609.72,412.629,733.404,462.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.234,218.207,559.688,200.724,480.105,244.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.93,200.783,1316.17,265.351,1327.78,268.342,1395.65,386.121,1478.05,377.251,1310.26,256.586,1377.96,362.476,1454.47,350.72,1339.72,456.785,1351.39,465.592,1492.71,427.266,1560.32,559.738,0.0,0.0,0.0,0.0,0.0,0.0,1375.09,194.732,0.0,0.0,1351.31,200.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.42,577.413,1345.59,648.016,1354.36,845.218,1227.87,845.222,0.0,0.0,0.0,0.0,1478.07,842.265,0.0,0.0,1639.9,1074.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.27,630.381,1372.0,624.6,1283.61,692.059,1404.38,671.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,565.655,224.308,489.11,338.918,430.245,356.682,0.0,0.0,0.0,0.0,550.89,318.264,606.872,412.581,727.529,459.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.252,218.187,556.884,200.717,480.125,244.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.92,200.777,1319.05,265.382,1324.97,268.352,1395.63,386.079,1478.01,380.112,1313.18,256.594,1378.02,362.449,1457.41,347.852,1345.54,456.787,1351.36,468.453,1492.65,427.241,1563.42,571.444,0.0,0.0,0.0,0.0,0.0,0.0,1375.09,194.727,0.0,0.0,1351.31,200.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.61,648.044,1354.38,845.183,1230.72,845.202,0.0,0.0,0.0,0.0,1478.08,842.284,0.0,0.0,1639.91,1074.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.28,630.412,1372.0,624.622,1283.62,692.053,1404.43,671.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,565.645,224.284,489.038,338.91,430.214,359.497,0.0,0.0,0.0,0.0,550.808,315.542,606.879,412.514,727.471,459.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.258,215.407,556.877,200.702,480.101,241.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.92,200.786,1319.1,265.338,1324.94,268.312,1389.66,385.913,1475.04,374.342,1313.24,256.544,1377.89,359.48,1448.71,350.794,1345.57,459.613,1348.52,471.445,1492.62,424.286,1557.49,562.694,0.0,0.0,0.0,0.0,0.0,0.0,1375.09,194.739,0.0,0.0,1351.32,200.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.61,648.029,1354.36,842.291,1230.77,845.214,0.0,0.0,0.0,0.0,1475.15,839.421,0.0,0.0,1639.97,1074.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.3,630.421,1372.02,624.64,1283.64,692.035,1404.43,671.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,568.504,224.176,489.102,338.902,433.034,356.661,0.0,0.0,0.0,0.0,550.842,318.255,609.735,412.568,730.391,459.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.298,212.454,559.71,200.609,480.132,241.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.93,200.73,1319.12,265.372,1321.97,268.326,1392.61,386.032,1472.28,380.179,1322.0,256.588,1378.01,356.642,1451.51,350.764,1345.51,459.567,1345.54,474.332,1492.6,421.343,1560.42,559.713,0.0,0.0,0.0,0.0,0.0,0.0,1375.09,194.675,0.0,0.0,1351.31,200.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.45,648.03,1354.4,848.128,1233.6,845.227,0.0,0.0,0.0,0.0,1478.06,845.242,0.0,0.0,1642.89,1074.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.37,630.4,1372.06,624.616,1283.64,689.264,1404.48,671.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,568.525,224.114,489.069,338.904,430.154,356.602,0.0,0.0,0.0,0.0,550.938,318.292,606.803,409.709,724.611,459.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.126,209.497,559.718,200.546,480.176,241.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.93,200.668,1324.93,265.44,1319.06,268.377,1392.63,386.152,1475.1,380.142,1327.9,259.536,1380.94,359.634,1451.58,353.662,1351.45,453.792,1351.44,465.569,1492.61,415.608,1551.63,553.896,0.0,0.0,0.0,0.0,0.0,0.0,1375.07,191.832,0.0,0.0,1351.3,200.541,0.0,0.0,1578.04,477.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.48,647.983,1354.41,845.258,1233.61,845.192,0.0,0.0,0.0,0.0,1480.94,845.196,0.0,0.0,1642.87,1074.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.17,630.333,1372.07,624.566,1283.65,692.0,1404.48,671.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,568.558,224.138,491.974,338.838,430.217,350.727,0.0,0.0,0.0,0.0,553.725,318.329,606.775,409.707,724.571,459.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.331,212.438,559.715,200.558,480.18,244.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.95,200.646,1324.91,265.44,1321.96,268.353,1392.59,386.04,1475.05,380.107,1327.87,262.395,1383.84,359.542,1451.57,350.793,1351.33,456.677,1351.4,465.59,1489.82,418.452,1545.78,553.781,0.0,0.0,0.0,0.0,0.0,0.0,1375.07,191.8,0.0,0.0,1351.3,200.542,0.0,0.0,1578.05,477.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.49,647.926,1354.38,845.17,1230.81,842.293,0.0,0.0,0.0,0.0,1480.92,842.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.17,627.522,1372.08,624.506,1283.64,692.008,1404.47,671.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,568.542,224.21,492.062,338.883,430.181,353.657,0.0,0.0,0.0,0.0,553.88,318.358,615.634,412.611,733.339,459.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.343,215.283,559.762,200.6,480.212,244.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.79,200.682,1322.04,265.445,1321.99,268.414,1395.49,383.138,1475.05,377.266,1324.92,259.498,1380.94,356.598,1451.6,347.836,1345.52,453.806,1348.47,462.678,1492.58,418.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.81,194.635,0.0,0.0,1351.35,200.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.45,647.932,1354.4,848.124,1230.71,842.239,0.0,0.0,0.0,0.0,1483.87,851.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.34,627.512,1372.05,624.508,1283.64,691.995,1404.48,671.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,571.373,224.259,492.054,338.883,430.145,350.772,450.774,515.576,0.0,0.0,553.936,318.414,612.709,412.501,730.447,456.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.186,212.439,562.687,200.68,480.267,244.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.89,200.702,1319.13,268.226,1327.87,271.205,1395.53,385.911,1475.04,380.173,1310.31,259.546,1380.84,356.631,1448.7,350.743,1339.64,456.741,1348.49,465.536,1492.62,418.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.89,194.657,0.0,0.0,1351.39,200.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.44,647.968,1354.38,842.339,1230.7,842.283,0.0,0.0,0.0,0.0,1483.85,845.187,0.0,0.0,1642.89,1074.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.16,630.321,1372.07,624.56,1283.64,692.052,1404.48,671.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,571.403,224.269,494.927,339.002,430.153,356.682,0.0,0.0,0.0,0.0,556.72,318.455,606.87,409.73,730.386,456.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.081,215.323,562.659,200.723,480.34,244.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.77,200.753,1324.89,268.235,1327.82,271.206,1395.53,385.995,1475.1,377.227,1319.09,259.468,1380.88,359.529,1451.54,347.832,1339.67,456.704,1348.43,465.595,1489.78,418.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.93,194.664,0.0,0.0,1351.43,197.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.51,647.971,1354.41,853.931,1227.81,851.108,0.0,0.0,0.0,0.0,1483.92,851.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.46,627.533,1371.95,624.502,1280.88,689.268,1401.65,671.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,571.498,224.336,494.972,338.917,430.187,356.57,0.0,0.0,0.0,0.0,556.735,318.398,609.714,409.672,727.528,456.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.015,215.34,565.59,200.777,483.068,244.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.75,200.726,1324.93,265.423,1327.9,268.435,1395.55,386.065,1475.04,380.189,1319.08,256.585,1380.97,359.561,1448.67,353.653,1336.7,459.566,1345.56,468.521,1489.68,421.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.94,194.643,0.0,0.0,1351.47,197.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.74,645.193,1354.35,853.947,1221.98,854.01,0.0,0.0,0.0,0.0,1481.0,848.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.34,627.416,1366.19,624.352,1280.87,689.226,1401.63,668.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
